Sim ID,Sample,Agent ID,Strategy,Wins,Losses,Pushes,Total Profit,Avg Profit/Round,Final Bankroll
3184,2000,9554,basic,883,976,190,-165.00,-0.08,9835.00
3184,2000,9555,counting,879,1018,140,-2820.00,-1.41,7180.00
3185,2000,9556,unskilled,792,1001,229,-5070.00,-2.54,4930.00
3185,2000,9557,basic,858,1010,184,-2640.00,-1.32,7360.00
3185,2000,9558,counting,932,920,188,14130.00,7.07,24130.00
3186,2000,9559,unskilled,833,989,203,-3330.00,-1.67,6670.00
3186,2000,9560,basic,899,977,186,-30.00,-0.01,9970.00
3186,2000,9561,counting,927,956,172,4200.00,2.10,14200.00
3187,2000,9562,unskilled,887,966,178,-795.00,-0.40,9205.00
3187,2000,9563,basic,912,957,177,1650.00,0.82,11650.00
3187,2000,9564,counting,914,949,177,-225.00,-0.11,9775.00
3188,2000,9565,unskilled,807,1010,202,-4575.00,-2.29,5425.00
3188,2000,9566,basic,858,1027,157,-2415.00,-1.21,7585.00
3188,2000,9567,counting,850,1027,165,-4260.00,-2.13,5740.00
3189,2000,9568,unskilled,842,999,181,-3420.00,-1.71,6580.00
3189,2000,9569,basic,891,981,177,-60.00,-0.03,9940.00
3189,2000,9570,counting,910,981,175,7935.00,3.97,17935.00
3190,2000,9571,unskilled,841,983,203,-2745.00,-1.37,7255.00
3190,2000,9572,basic,849,1022,182,-2850.00,-1.43,7150.00
3190,2000,9573,counting,878,991,183,795.00,0.40,10795.00
3191,2000,9574,unskilled,816,1025,186,-4695.00,-2.35,5305.00
3191,2000,9575,basic,845,1041,167,-3840.00,-1.92,6160.00
3191,2000,9576,counting,877,1012,177,-420.00,-0.21,9580.00
3192,2000,9577,unskilled,851,985,189,-2445.00,-1.22,7555.00
3192,2000,9578,basic,912,939,196,2355.00,1.18,12355.00
3192,2000,9579,counting,910,989,160,525.00,0.26,10525.00
3193,2000,9580,unskilled,793,1013,226,-5310.00,-2.65,4690.00
3193,2000,9581,basic,873,966,198,-435.00,-0.22,9565.00
3193,2000,9582,counting,848,1012,179,-315.00,-0.16,9685.00
3194,2000,9583,unskilled,835,988,207,-2940.00,-1.47,7060.00
3194,2000,9584,basic,879,986,185,-450.00,-0.23,9550.00
3194,2000,9585,counting,870,993,194,-930.00,-0.47,9070.00
3195,2000,9586,unskilled,816,1001,222,-3930.00,-1.97,6070.00
3195,2000,9587,basic,915,964,172,825.00,0.41,10825.00
3195,2000,9588,counting,889,991,167,-555.00,-0.28,9445.00
3196,2000,9589,unskilled,855,977,197,-2055.00,-1.03,7945.00
3196,2000,9590,basic,869,995,188,-1020.00,-0.51,8980.00
3196,2000,9591,counting,871,1034,154,-5970.00,-2.98,4030.00
3197,2000,9592,unskilled,805,1023,198,-5295.00,-2.65,4705.00
3197,2000,9593,basic,870,1046,169,-2670.00,-1.33,7330.00
3197,2000,9594,counting,878,983,191,-1365.00,-0.68,8635.00
3198,2000,9595,unskilled,827,1000,199,-3825.00,-1.91,6175.00
3198,2000,9596,basic,903,978,175,465.00,0.23,10465.00
3198,2000,9597,counting,903,993,156,-5820.00,-2.91,4180.00
3199,2000,9598,unskilled,826,989,202,-3660.00,-1.83,6340.00
3199,2000,9599,basic,907,961,181,1125.00,0.56,11125.00
3199,2000,9600,counting,905,985,174,915.00,0.46,10915.00
3200,2000,9601,unskilled,829,1010,185,-3795.00,-1.90,6205.00
3200,2000,9602,basic,893,986,181,-330.00,-0.17,9670.00
3200,2000,9603,counting,876,991,173,-6765.00,-3.38,3235.00
3201,2000,9604,unskilled,832,957,235,-2160.00,-1.08,7840.00
3201,2000,9605,basic,882,992,181,-840.00,-0.42,9160.00
3201,2000,9606,counting,870,1011,177,-2085.00,-1.04,7915.00
3202,2000,9607,unskilled,863,994,180,-2385.00,-1.19,7615.00
3202,2000,9608,basic,922,975,168,1020.00,0.51,11020.00
3202,2000,9609,counting,914,973,170,1800.00,0.90,11800.00
3203,2000,9610,unskilled,814,1020,188,-4695.00,-2.35,5305.00
3203,2000,9611,basic,878,997,169,-840.00,-0.42,9160.00
3203,2000,9612,counting,912,996,142,-420.00,-0.21,9580.00
3204,2000,9613,unskilled,850,982,199,-2625.00,-1.31,7375.00
3204,2000,9614,basic,882,971,199,225.00,0.11,10225.00
3204,2000,9615,counting,858,1033,153,-5190.00,-2.60,4810.00
3205,2000,9616,unskilled,834,1002,191,-3585.00,-1.79,6415.00
3205,2000,9617,basic,873,1021,169,-2370.00,-1.19,7630.00
3205,2000,9618,counting,885,993,176,4215.00,2.11,14215.00
3206,2000,9619,unskilled,806,1009,202,-4965.00,-2.48,5035.00
3206,2000,9620,basic,882,995,172,-1125.00,-0.56,8875.00
3206,2000,9621,counting,893,974,181,7530.00,3.77,17530.00
3207,2000,9622,unskilled,863,959,200,-1305.00,-0.65,8695.00
3207,2000,9623,basic,891,985,176,-360.00,-0.18,9640.00
3207,2000,9624,counting,870,981,202,-7560.00,-3.78,2440.00
3208,2000,9625,unskilled,869,962,191,-1035.00,-0.52,8965.00
3208,2000,9626,basic,897,976,168,-345.00,-0.17,9655.00
3208,2000,9627,counting,886,994,160,-690.00,-0.34,9310.00
3209,2000,9628,unskilled,849,972,206,-2460.00,-1.23,7540.00
3209,2000,9629,basic,895,997,165,-960.00,-0.48,9040.00
3209,2000,9630,counting,923,963,163,2055.00,1.03,12055.00
3210,2000,9631,unskilled,854,977,197,-2025.00,-1.01,7975.00
3210,2000,9632,basic,866,1024,145,-3000.00,-1.50,7000.00
3210,2000,9633,counting,890,973,181,-1260.00,-0.63,8740.00
3211,2000,9634,unskilled,856,990,183,-2655.00,-1.33,7345.00
3211,2000,9635,basic,903,953,192,1770.00,0.89,11770.00
3211,2000,9636,counting,897,970,184,-375.00,-0.19,9625.00
3212,2000,9637,unskilled,823,1014,184,-4290.00,-2.15,5710.00
3212,2000,9638,basic,871,985,189,-720.00,-0.36,9280.00
3212,2000,9639,counting,896,994,170,975.00,0.49,10975.00
3213,2000,9640,unskilled,848,1007,180,-3195.00,-1.60,6805.00
3213,2000,9641,basic,923,967,168,1890.00,0.94,11890.00
3213,2000,9642,counting,898,1003,161,-2445.00,-1.22,7555.00
3214,2000,9643,unskilled,858,979,181,-2355.00,-1.18,7645.00
3214,2000,9644,basic,907,981,168,270.00,0.14,10270.00
3214,2000,9645,counting,948,949,174,4050.00,2.02,14050.00
3215,2000,9646,unskilled,857,986,184,-2505.00,-1.25,7495.00
3215,2000,9647,basic,918,952,185,2025.00,1.01,12025.00
3215,2000,9648,counting,894,1009,156,1470.00,0.73,11470.00
3216,2000,9649,unskilled,849,970,208,-2220.00,-1.11,7780.00
3216,2000,9650,basic,843,1002,211,-2085.00,-1.04,7915.00
3216,2000,9651,counting,893,997,166,3360.00,1.68,13360.00
3217,2000,9652,unskilled,818,991,208,-3810.00,-1.91,6190.00
3217,2000,9653,basic,878,994,175,-390.00,-0.20,9610.00
3217,2000,9654,counting,886,975,181,-225.00,-0.11,9775.00
3218,2000,9655,unskilled,839,979,203,-2670.00,-1.33,7330.00
3218,2000,9656,basic,906,964,187,855.00,0.43,10855.00
3218,2000,9657,counting,922,982,155,-2925.00,-1.46,7075.00
3219,2000,9658,unskilled,860,991,180,-2175.00,-1.09,7825.00
3219,2000,9659,basic,869,979,183,-615.00,-0.31,9385.00
3219,2000,9660,counting,889,1005,162,-1125.00,-0.56,8875.00
3220,2000,9661,unskilled,856,977,196,-2205.00,-1.10,7795.00
3220,2000,9662,basic,934,966,160,1380.00,0.69,11380.00
3220,2000,9663,counting,878,995,177,7110.00,3.56,17110.00
3221,2000,9664,unskilled,843,1002,179,-3390.00,-1.70,6610.00
3221,2000,9665,basic,904,982,170,135.00,0.07,10135.00
3221,2000,9666,counting,887,989,177,-5100.00,-2.55,4900.00
3222,2000,9667,unskilled,865,963,197,-1485.00,-0.74,8515.00
3222,2000,9668,basic,919,953,194,2250.00,1.12,12250.00
3222,2000,9669,counting,962,940,149,5445.00,2.72,15445.00
3223,2000,9670,unskilled,861,963,199,-1590.00,-0.80,8410.00
3223,2000,9671,basic,932,965,157,1755.00,0.88,11755.00
3223,2000,9672,counting,899,972,178,-2685.00,-1.34,7315.00
3224,2000,9673,unskilled,850,981,192,-2295.00,-1.15,7705.00
3224,2000,9674,basic,892,960,195,-60.00,-0.03,9940.00
3224,2000,9675,counting,883,979,178,1365.00,0.68,11365.00
3225,2000,9676,unskilled,814,988,228,-3930.00,-1.97,6070.00
3225,2000,9677,basic,852,1006,199,-2460.00,-1.23,7540.00
3225,2000,9678,counting,863,1039,146,-5100.00,-2.55,4900.00
3226,2000,9679,unskilled,848,971,207,-2070.00,-1.03,7930.00
3226,2000,9680,basic,876,1017,172,-1440.00,-0.72,8560.00
3226,2000,9681,counting,876,994,179,-2910.00,-1.46,7090.00
3227,2000,9682,unskilled,843,995,187,-3105.00,-1.55,6895.00
3227,2000,9683,basic,905,978,158,-30.00,-0.01,9970.00
3227,2000,9684,counting,901,977,168,5730.00,2.87,15730.00
3228,2000,9685,unskilled,803,990,228,-4230.00,-2.12,5770.00
3228,2000,9686,basic,843,1024,199,-3660.00,-1.83,6340.00
3228,2000,9687,counting,887,983,170,1110.00,0.56,11110.00
3229,2000,9688,unskilled,812,1012,204,-4650.00,-2.33,5350.00
3229,2000,9689,basic,897,975,183,300.00,0.15,10300.00
3229,2000,9690,counting,890,996,173,-2310.00,-1.16,7690.00
3230,2000,9691,unskilled,839,969,215,-2415.00,-1.21,7585.00
3230,2000,9692,basic,876,1019,152,-2160.00,-1.08,7840.00
3230,2000,9693,counting,915,951,187,-1260.00,-0.63,8740.00
3231,2000,9694,unskilled,850,997,174,-2745.00,-1.37,7255.00
3231,2000,9695,basic,903,989,167,360.00,0.18,10360.00
3231,2000,9696,counting,873,1007,173,-4260.00,-2.13,5740.00
3232,2000,9697,unskilled,808,1007,209,-4485.00,-2.24,5515.00
3232,2000,9698,basic,915,974,175,1050.00,0.53,11050.00
3232,2000,9699,counting,884,968,198,-1035.00,-0.52,8965.00
3233,2000,9700,unskilled,829,997,196,-3495.00,-1.75,6505.00
3233,2000,9701,basic,889,974,184,-105.00,-0.05,9895.00
3233,2000,9702,counting,865,1008,175,-2460.00,-1.23,7540.00
3234,2000,9703,unskilled,803,1020,207,-5175.00,-2.59,4825.00
3234,2000,9704,basic,901,971,174,930.00,0.47,10930.00
3234,2000,9705,counting,870,993,191,-5775.00,-2.89,4225.00
3235,2000,9706,unskilled,818,994,215,-3690.00,-1.84,6310.00
3235,2000,9707,basic,882,986,172,-1455.00,-0.73,8545.00
3235,2000,9708,counting,897,991,171,-4200.00,-2.10,5800.00
3236,2000,9709,unskilled,834,1000,197,-3570.00,-1.78,6430.00
3236,2000,9710,basic,926,953,170,1170.00,0.58,11170.00
3236,2000,9711,counting,906,952,186,4455.00,2.23,14455.00
3237,2000,9712,unskilled,836,991,197,-3210.00,-1.60,6790.00
3237,2000,9713,basic,934,951,168,2685.00,1.34,12685.00
3237,2000,9714,counting,928,939,183,6570.00,3.29,16570.00
3238,2000,9715,unskilled,827,1021,182,-4350.00,-2.17,5650.00
3238,2000,9716,basic,908,974,181,135.00,0.07,10135.00
3238,2000,9717,counting,898,999,160,-780.00,-0.39,9220.00
3239,2000,9718,unskilled,874,939,204,-480.00,-0.24,9520.00
3239,2000,9719,basic,939,943,165,2865.00,1.43,12865.00
3239,2000,9720,counting,932,931,195,2175.00,1.09,12175.00
3240,2000,9721,unskilled,817,1001,198,-4125.00,-2.06,5875.00
3240,2000,9722,basic,890,988,168,-435.00,-0.22,9565.00
3240,2000,9723,counting,905,975,156,210.00,0.10,10210.00
3241,2000,9724,unskilled,862,989,174,-2220.00,-1.11,7780.00
3241,2000,9725,basic,932,956,173,1785.00,0.89,11785.00
3241,2000,9726,counting,866,1027,165,-8250.00,-4.12,1750.00
3242,2000,9727,unskilled,826,1002,203,-3750.00,-1.88,6250.00
3242,2000,9728,basic,864,997,184,-2115.00,-1.06,7885.00
3242,2000,9729,counting,883,1007,172,-1125.00,-0.56,8875.00
3243,2000,9730,unskilled,851,962,216,-1605.00,-0.80,8395.00
3243,2000,9731,basic,854,1001,193,-1725.00,-0.86,8275.00
3243,2000,9732,counting,903,981,178,-1065.00,-0.53,8935.00
3244,2000,9733,unskilled,880,987,175,-1680.00,-0.84,8320.00
3244,2000,9734,basic,863,1000,188,-1905.00,-0.95,8095.00
3244,2000,9735,counting,919,978,156,2925.00,1.46,12925.00
3245,2000,9736,unskilled,850,978,197,-2385.00,-1.19,7615.00
3245,2000,9737,basic,936,950,150,1335.00,0.67,11335.00
3245,2000,9738,counting,961,937,170,7035.00,3.52,17035.00
3246,2000,9739,unskilled,857,985,182,-2190.00,-1.09,7810.00
3246,2000,9740,basic,899,985,161,-195.00,-0.10,9805.00
3246,2000,9741,counting,886,972,181,-825.00,-0.41,9175.00
3247,2000,9742,unskilled,835,1017,171,-4080.00,-2.04,5920.00
3247,2000,9743,basic,936,935,179,3000.00,1.50,13000.00
3247,2000,9744,counting,933,937,182,8175.00,4.09,18175.00
3248,2000,9745,unskilled,864,945,216,-1005.00,-0.50,8995.00
3248,2000,9746,basic,889,982,171,-720.00,-0.36,9280.00
3248,2000,9747,counting,890,984,179,1065.00,0.53,11065.00
3249,2000,9748,unskilled,837,977,216,-2730.00,-1.36,7270.00
3249,2000,9749,basic,919,948,180,2115.00,1.06,12115.00
3249,2000,9750,counting,880,1008,161,-5415.00,-2.71,4585.00
3250,2000,9751,unskilled,813,1021,194,-4950.00,-2.48,5050.00
3250,2000,9752,basic,892,988,175,-405.00,-0.20,9595.00
3250,2000,9753,counting,901,971,179,180.00,0.09,10180.00
3251,2000,9754,unskilled,830,967,227,-2745.00,-1.37,7255.00
3251,2000,9755,basic,905,966,169,810.00,0.41,10810.00
3251,2000,9756,counting,890,997,178,1185.00,0.59,11185.00
3252,2000,9757,unskilled,838,982,202,-2895.00,-1.45,7105.00
3252,2000,9758,basic,892,995,162,-240.00,-0.12,9760.00
3252,2000,9759,counting,878,996,174,-3525.00,-1.76,6475.00
3253,2000,9760,unskilled,846,1000,184,-3210.00,-1.60,6790.00
3253,2000,9761,basic,888,984,177,-300.00,-0.15,9700.00
3253,2000,9762,counting,902,975,175,1485.00,0.74,11485.00
3254,2000,9763,unskilled,845,1007,172,-3240.00,-1.62,6760.00
3254,2000,9764,basic,915,947,177,1815.00,0.91,11815.00
3254,2000,9765,counting,908,951,188,3030.00,1.51,13030.00
3255,2000,9766,unskilled,867,976,180,-1830.00,-0.92,8170.00
3255,2000,9767,basic,886,973,191,-660.00,-0.33,9340.00
3255,2000,9768,counting,904,992,165,-1545.00,-0.77,8455.00
3256,2000,9769,unskilled,879,970,179,-1140.00,-0.57,8860.00
3256,2000,9770,basic,906,968,172,1095.00,0.55,11095.00
3256,2000,9771,counting,917,952,180,2835.00,1.42,12835.00
3257,2000,9772,unskilled,842,990,194,-2880.00,-1.44,7120.00
3257,2000,9773,basic,903,973,168,660.00,0.33,10660.00
3257,2000,9774,counting,896,967,187,1680.00,0.84,11680.00
3258,2000,9775,unskilled,866,981,177,-1965.00,-0.98,8035.00
3258,2000,9776,basic,878,991,178,-1260.00,-0.63,8740.00
3258,2000,9777,counting,870,1009,165,1245.00,0.62,11245.00
3259,2000,9778,unskilled,813,1015,198,-4530.00,-2.27,5470.00
3259,2000,9779,basic,878,987,192,-435.00,-0.22,9565.00
3259,2000,9780,counting,917,950,187,9975.00,4.99,19975.00
3260,2000,9781,unskilled,859,935,228,-795.00,-0.40,9205.00
3260,2000,9782,basic,924,961,175,2370.00,1.19,12370.00
3260,2000,9783,counting,889,976,168,-1890.00,-0.94,8110.00
3261,2000,9784,unskilled,817,1021,182,-4800.00,-2.40,5200.00
3261,2000,9785,basic,885,987,182,-765.00,-0.38,9235.00
3261,2000,9786,counting,906,973,170,735.00,0.37,10735.00
3262,2000,9787,unskilled,838,977,208,-2760.00,-1.38,7240.00
3262,2000,9788,basic,901,963,180,375.00,0.19,10375.00
3262,2000,9789,counting,918,961,167,6990.00,3.50,16990.00
3263,2000,9790,unskilled,862,987,178,-2130.00,-1.06,7870.00
3263,2000,9791,basic,873,1004,167,-960.00,-0.48,9040.00
3263,2000,9792,counting,901,962,182,2805.00,1.40,12805.00
3264,2000,9793,unskilled,858,967,198,-1755.00,-0.88,8245.00
3264,2000,9794,basic,861,1027,155,-2550.00,-1.27,7450.00
3264,2000,9795,counting,884,984,175,2610.00,1.30,12610.00
3265,2000,9796,unskilled,846,968,202,-2265.00,-1.13,7735.00
3265,2000,9797,basic,840,1014,192,-3210.00,-1.60,6790.00
3265,2000,9798,counting,888,983,190,-5565.00,-2.78,4435.00
3266,2000,9799,unskilled,845,1001,189,-3300.00,-1.65,6700.00
3266,2000,9800,basic,873,1015,170,-2520.00,-1.26,7480.00
3266,2000,9801,counting,909,962,183,270.00,0.14,10270.00
3267,2000,9802,unskilled,861,962,197,-1380.00,-0.69,8620.00
3267,2000,9803,basic,878,992,192,-1185.00,-0.59,8815.00
3267,2000,9804,counting,883,1007,161,-1860.00,-0.93,8140.00
3268,2000,9805,unskilled,852,972,213,-2130.00,-1.06,7870.00
3268,2000,9806,basic,898,993,158,360.00,0.18,10360.00
3268,2000,9807,counting,901,961,184,4110.00,2.06,14110.00
3269,2000,9808,unskilled,831,1003,199,-3780.00,-1.89,6220.00
3269,2000,9809,basic,898,975,177,30.00,0.01,10030.00
3269,2000,9810,counting,856,1008,182,-1485.00,-0.74,8515.00
3270,2000,9811,unskilled,852,983,188,-2370.00,-1.19,7630.00
3270,2000,9812,basic,886,983,184,-240.00,-0.12,9760.00
3270,2000,9813,counting,885,975,178,-1740.00,-0.87,8260.00
3271,2000,9814,unskilled,844,992,185,-3135.00,-1.57,6865.00
3271,2000,9815,basic,913,972,160,765.00,0.38,10765.00
3271,2000,9816,counting,883,983,189,2130.00,1.06,12130.00
3272,2000,9817,unskilled,835,1018,184,-4035.00,-2.02,5965.00
3272,2000,9818,basic,875,1003,181,-825.00,-0.41,9175.00
3272,2000,9819,counting,891,995,168,-5220.00,-2.61,4780.00
3273,2000,9820,unskilled,861,964,195,-1650.00,-0.82,8350.00
3273,2000,9821,basic,891,1003,154,-990.00,-0.49,9010.00
3273,2000,9822,counting,894,970,171,-3075.00,-1.54,6925.00
3274,2000,9823,unskilled,797,1048,177,-6105.00,-3.05,3895.00
3274,2000,9824,basic,892,991,161,-675.00,-0.34,9325.00
3274,2000,9825,counting,865,1024,157,-7845.00,-3.92,2155.00
3275,2000,9826,unskilled,845,996,193,-2880.00,-1.44,7120.00
3275,2000,9827,basic,928,944,180,2565.00,1.28,12565.00
3275,2000,9828,counting,871,1026,164,-6900.00,-3.45,3100.00
3276,2000,9829,unskilled,882,937,207,15.00,0.01,10015.00
3276,2000,9830,basic,948,960,149,2160.00,1.08,12160.00
3276,2000,9831,counting,917,969,179,3150.00,1.57,13150.00
3277,2000,9832,unskilled,801,1008,213,-4980.00,-2.49,5020.00
3277,2000,9833,basic,876,1007,170,-1185.00,-0.59,8815.00
3277,2000,9834,counting,901,979,169,3645.00,1.82,13645.00
3278,2000,9835,unskilled,844,984,198,-2685.00,-1.34,7315.00
3278,2000,9836,basic,862,1021,165,-2730.00,-1.36,7270.00
3278,2000,9837,counting,897,944,203,3330.00,1.67,13330.00
3279,2000,9838,unskilled,820,993,214,-3690.00,-1.84,6310.00
3279,2000,9839,basic,855,1004,187,-2280.00,-1.14,7720.00
3279,2000,9840,counting,856,1024,167,-7785.00,-3.89,2215.00
3280,2000,9841,unskilled,794,1026,217,-5595.00,-2.80,4405.00
3280,2000,9842,basic,887,1002,161,-1575.00,-0.79,8425.00
3280,2000,9843,counting,878,1011,153,-5895.00,-2.95,4105.00
3281,2000,9844,unskilled,856,996,181,-2415.00,-1.21,7585.00
3281,2000,9845,basic,899,1006,148,-480.00,-0.24,9520.00
3281,2000,9846,counting,915,992,157,-1095.00,-0.55,8905.00
3282,2000,9847,unskilled,828,966,223,-2535.00,-1.27,7465.00
3282,2000,9848,basic,860,1016,178,-1950.00,-0.97,8050.00
3282,2000,9849,counting,871,1012,161,-5595.00,-2.80,4405.00
3283,2000,9850,unskilled,869,937,214,-795.00,-0.40,9205.00
3283,2000,9851,basic,926,971,153,1950.00,0.97,11950.00
3283,2000,9852,counting,879,1000,166,-3960.00,-1.98,6040.00
3284,2000,9853,unskilled,830,1005,190,-4035.00,-2.02,5965.00
3284,2000,9854,basic,914,973,169,135.00,0.07,10135.00
3284,2000,9855,counting,890,995,176,2820.00,1.41,12820.00
3285,2000,9856,unskilled,815,1020,187,-4875.00,-2.44,5125.00
3285,2000,9857,basic,903,994,169,-420.00,-0.21,9580.00
3285,2000,9858,counting,893,987,173,-4035.00,-2.02,5965.00
3286,2000,9859,unskilled,881,944,210,-450.00,-0.23,9550.00
3286,2000,9860,basic,931,946,178,2805.00,1.40,12805.00
3286,2000,9861,counting,958,942,154,4200.00,2.10,14200.00
3287,2000,9862,unskilled,839,987,197,-2865.00,-1.43,7135.00
3287,2000,9863,basic,914,966,172,1230.00,0.61,11230.00
3287,2000,9864,counting,896,990,169,-1680.00,-0.84,8320.00
3288,2000,9865,unskilled,841,973,217,-2430.00,-1.22,7570.00
3288,2000,9866,basic,938,925,184,3630.00,1.81,13630.00
3288,2000,9867,counting,915,972,163,2235.00,1.12,12235.00
3289,2000,9868,unskilled,851,997,172,-2775.00,-1.39,7225.00
3289,2000,9869,basic,883,1016,160,-1335.00,-0.67,8665.00
3289,2000,9870,counting,875,1021,155,-2535.00,-1.27,7465.00
3290,2000,9871,unskilled,832,1006,177,-3720.00,-1.86,6280.00
3290,2000,9872,basic,886,988,187,-570.00,-0.28,9430.00
3290,2000,9873,counting,879,991,171,5100.00,2.55,15100.00
3291,2000,9874,unskilled,838,1008,188,-3510.00,-1.75,6490.00
3291,2000,9875,basic,913,958,173,960.00,0.48,10960.00
3291,2000,9876,counting,878,987,178,-5550.00,-2.77,4450.00
3292,2000,9877,unskilled,829,990,216,-3240.00,-1.62,6760.00
3292,2000,9878,basic,888,990,168,-420.00,-0.21,9580.00
3292,2000,9879,counting,862,989,189,3210.00,1.60,13210.00
3293,2000,9880,unskilled,826,1003,194,-3765.00,-1.88,6235.00
3293,2000,9881,basic,941,959,161,2835.00,1.42,12835.00
3293,2000,9882,counting,904,1005,139,60.00,0.03,10060.00
3294,2000,9883,unskilled,853,999,175,-2925.00,-1.46,7075.00
3294,2000,9884,basic,837,1020,189,-3195.00,-1.60,6805.00
3294,2000,9885,counting,860,1022,178,-3990.00,-2.00,6010.00
3295,2000,9886,unskilled,834,995,200,-3390.00,-1.70,6610.00
3295,2000,9887,basic,876,973,204,-30.00,-0.01,9970.00
3295,2000,9888,counting,863,1027,171,-7920.00,-3.96,2080.00
3296,2000,9889,unskilled,838,1012,181,-3525.00,-1.76,6475.00
3296,2000,9890,basic,899,968,179,-150.00,-0.07,9850.00
3296,2000,9891,counting,869,1010,175,-1005.00,-0.50,8995.00
3297,2000,9892,unskilled,840,992,195,-3405.00,-1.70,6595.00
3297,2000,9893,basic,900,977,176,420.00,0.21,10420.00
3297,2000,9894,counting,945,965,152,5820.00,2.91,15820.00
3298,2000,9895,unskilled,805,1021,204,-4980.00,-2.49,5020.00
3298,2000,9896,basic,893,983,182,-45.00,-0.02,9955.00
3298,2000,9897,counting,847,1010,190,-9675.00,-4.84,325.00
3299,2000,9898,unskilled,805,1014,201,-4845.00,-2.42,5155.00
3299,2000,9899,basic,873,996,182,-1260.00,-0.63,8740.00
3299,2000,9900,counting,886,980,187,-1620.00,-0.81,8380.00
3300,2000,9901,unskilled,852,975,194,-2430.00,-1.22,7570.00
3300,2000,9902,basic,873,1001,189,-1680.00,-0.84,8320.00
3300,2000,9903,counting,867,997,185,-6930.00,-3.46,3070.00
3301,2000,9904,unskilled,832,991,204,-3435.00,-1.72,6565.00
3301,2000,9905,basic,917,974,161,1335.00,0.67,11335.00
3301,2000,9906,counting,906,966,179,8670.00,4.33,18670.00
3302,2000,9907,unskilled,863,937,220,-825.00,-0.41,9175.00
3302,2000,9908,basic,896,961,176,225.00,0.11,10225.00
3302,2000,9909,counting,938,952,157,6555.00,3.28,16555.00
3303,2000,9910,unskilled,802,1031,190,-5535.00,-2.77,4465.00
3303,2000,9911,basic,897,991,160,135.00,0.07,10135.00
3303,2000,9912,counting,887,992,173,-3030.00,-1.51,6970.00
3304,2000,9913,unskilled,852,972,198,-2085.00,-1.04,7915.00
3304,2000,9914,basic,904,951,198,960.00,0.48,10960.00
3304,2000,9915,counting,898,995,167,-2970.00,-1.49,7030.00
3305,2000,9916,unskilled,827,990,208,-3420.00,-1.71,6580.00
3305,2000,9917,basic,903,971,172,135.00,0.07,10135.00
3305,2000,9918,counting,870,1010,175,-5265.00,-2.63,4735.00
3306,2000,9919,unskilled,869,932,224,-480.00,-0.24,9520.00
3306,2000,9920,basic,906,980,165,570.00,0.28,10570.00
3306,2000,9921,counting,902,997,161,-5790.00,-2.90,4210.00
3307,2000,9922,unskilled,830,1019,184,-4440.00,-2.22,5560.00
3307,2000,9923,basic,900,980,188,555.00,0.28,10555.00
3307,2000,9924,counting,898,953,193,2505.00,1.25,12505.00
3308,2000,9925,unskilled,906,931,191,960.00,0.48,10960.00
3308,2000,9926,basic,915,969,172,945.00,0.47,10945.00
3308,2000,9927,counting,901,976,163,945.00,0.47,10945.00
3309,2000,9928,unskilled,820,999,208,-3810.00,-1.91,6190.00
3309,2000,9929,basic,865,1020,161,-2520.00,-1.26,7480.00
3309,2000,9930,counting,879,977,191,2925.00,1.46,12925.00
3310,2000,9931,unskilled,822,996,204,-3915.00,-1.96,6085.00
3310,2000,9932,basic,934,959,181,2625.00,1.31,12625.00
3310,2000,9933,counting,927,960,173,2025.00,1.01,12025.00
3311,2000,9934,unskilled,854,990,193,-2415.00,-1.21,7585.00
3311,2000,9935,basic,879,995,169,-1050.00,-0.53,8950.00
3311,2000,9936,counting,885,974,179,2640.00,1.32,12640.00
3312,2000,9937,unskilled,833,992,200,-3345.00,-1.67,6655.00
3312,2000,9938,basic,887,1004,167,-1455.00,-0.73,8545.00
3312,2000,9939,counting,848,1021,178,-6870.00,-3.44,3130.00
3313,2000,9940,unskilled,832,1013,182,-3840.00,-1.92,6160.00
3313,2000,9941,basic,902,992,168,-1065.00,-0.53,8935.00
3313,2000,9942,counting,881,1014,163,345.00,0.17,10345.00
3314,2000,9943,unskilled,853,992,182,-2730.00,-1.36,7270.00
3314,2000,9944,basic,913,959,181,1350.00,0.68,11350.00
3314,2000,9945,counting,911,992,156,-3300.00,-1.65,6700.00
3315,2000,9946,unskilled,857,993,173,-2670.00,-1.33,7330.00
3315,2000,9947,basic,900,964,176,1230.00,0.61,11230.00
3315,2000,9948,counting,897,983,172,-2445.00,-1.22,7555.00
3316,2000,9949,unskilled,876,955,193,-945.00,-0.47,9055.00
3316,2000,9950,basic,940,959,153,2700.00,1.35,12700.00
3316,2000,9951,counting,888,978,179,-6465.00,-3.23,3535.00
3317,2000,9952,unskilled,825,997,200,-3780.00,-1.89,6220.00
3317,2000,9953,basic,939,935,173,2550.00,1.27,12550.00
3317,2000,9954,counting,935,967,146,5940.00,2.97,15940.00
3318,2000,9955,unskilled,870,937,219,-585.00,-0.29,9415.00
3318,2000,9956,basic,918,979,170,360.00,0.18,10360.00
3318,2000,9957,counting,929,948,167,-165.00,-0.08,9835.00
3319,2000,9958,unskilled,889,956,188,-285.00,-0.14,9715.00
3319,2000,9959,basic,909,969,171,810.00,0.41,10810.00
3319,2000,9960,counting,909,984,158,2370.00,1.19,12370.00
3320,2000,9961,unskilled,831,991,199,-3450.00,-1.73,6550.00
3320,2000,9962,basic,885,1012,159,-2055.00,-1.03,7945.00
